layer,comparison,x,y,color,label
bar,Sotorasib 1 µM,5,,Sotorasib,
bar,Sotorasib 1 µM,-15,,Sotorasib,
bar,RMC 30 nM,1850,,RMC-7977,
bar,RMC 30 nM,-1572,,RMC-7977,
bar,LNP negative control,770,,Negative control,
bar,LNP negative control,-138,,Negative control,
bar,LNP positive control,2079,,Positive control,
bar,LNP positive control,-4087,,Positive control,
bar,Sensor high,2,,Circuit,
bar,Sensor high,-13,,Circuit,
bar,Sensor high + Casp3,168,,Circuit,
bar,Sensor high + Casp3,-87,,Circuit,
point,RMC-7977 30 nM,1.49098181484432,22.962712857834678,DE (RMC),
point,RMC-7977 30 nM,1.82409783213736,22.934926579193796,DE (RMC),
point,RMC-7977 30 nM,-2.04687582407802,22.91281948468329,DE (RMC),
point,RMC-7977 30 nM,2.79865364343754,22.908777339015046,DE (RMC),
point,RMC-7977 30 nM,-1.60011407382475,22.908777339015046,DE (RMC),
point,RMC-7977 30 nM,-2.6421654538968,22.87855671754584,DE (RMC),
point,RMC-7977 30 nM,-2.32721776828433,22.829908227050428,DE (RMC),
point,RMC-7977 30 nM,-1.52246011550423,22.82086336687323,DE (RMC),
point,RMC-7977 30 nM,1.64291717952916,22.82086336687323,DE (RMC),
point,RMC-7977 30 nM,-2.02597558873367,22.815089831509383,DE (RMC),
point,RMC-7977 30 nM,-2.00944088734094,22.77635160959023,DE (RMC),
point,RMC-7977 30 nM,2.8305536641379,22.76705564321365,DE (RMC),
point,RMC-7977 30 nM,-1.96191363115907,22.75483990029437,DE (RMC),
point,RMC-7977 30 nM,1.57109142029573,22.75374915562833,DE (RMC),
point,RMC-7977 30 nM,2.97466655509877,22.744540458489734,DE (RMC),
point,RMC-7977 30 nM,5.29644420561283,22.740315840097132,DE (RMC),
point,RMC-7977 30 nM,2.93075488142469,22.730558963429562,DE (RMC),
point,RMC-7977 30 nM,-2.23065472731695,22.726494202135147,DE (RMC),
point,RMC-7977 30 nM,-1.54703177537465,22.726494202135147,DE (RMC),
point,RMC-7977 30 nM,2.10323014135506,22.711339284544543,DE (RMC),
point,RMC-7977 30 nM,-3.17946478430904,22.629349156815213,DE (RMC),
point,RMC-7977 30 nM,-1.9390804805884,22.577188202179887,DE (RMC),
point,RMC-7977 30 nM,-1.71821354206274,22.57327434065864,DE (RMC),
point,RMC-7977 30 nM,2.79613626034335,22.56778169512759,DE (RMC),
point,RMC-7977 30 nM,1.75784635708331,22.533877082329035,DE (RMC),
point,RMC-7977 30 nM,-2.91063646372843,22.52031131057277,DE (RMC),
point,RMC-7977 30 nM,1.43317517630785,22.51374066105494,DE (RMC),
point,RMC-7977 30 nM,-5.9102354523313,22.50089078682663,DE (RMC),
point,RMC-7977 30 nM,1.31613552121306,22.464676426764896,DE (RMC),
point,RMC-7977 30 nM,2.58810868701231,22.461642491977404,DE (RMC),
point,RMC-7977 30 nM,-4.06714103855997,22.43680077398453,DE (RMC),
point,RMC-7977 30 nM,-2.8822922452675,22.348381631491808,DE (RMC),
point,RMC-7977 30 nM,-1.85364225096145,22.329397675022467,DE (RMC),
point,RMC-7977 30 nM,-4.09026999392744,22.31391461030033,DE (RMC),
point,RMC-7977 30 nM,-3.46211891052746,22.25982689549678,DE (RMC),
point,RMC-7977 30 nM,1.91491961000567,22.25439654729516,DE (RMC),
point,RMC-7977 30 nM,-1.89809766893905,22.252603691469258,DE (RMC),
point,RMC-7977 30 nM,2.51857855357035,22.24797823482532,DE (RMC),
point,RMC-7977 30 nM,1.45128678194004,22.22228618339452,DE (RMC),
point,RMC-7977 30 nM,-3.14893583132298,22.22228618339452,DE (RMC),
point,RMC-7977 30 nM,-3.35903855502617,22.21917153079701,DE (RMC),
point,RMC-7977 30 nM,-2.13488173405425,22.155388354110613,DE (RMC),
point,RMC-7977 30 nM,2.85560288268499,22.152893090266744,DE (RMC),
point,RMC-7977 30 nM,-1.76367414408004,22.11166893092498,DE (RMC),
point,RMC-7977 30 nM,-3.8060854501751,22.08206478874787,DE (RMC),
point,RMC-7977 30 nM,2.33906969202479,22.06242747880196,DE (RMC),
point,RMC-7977 30 nM,1.53840929892791,22.03535818544413,DE (RMC),
point,RMC-7977 30 nM,-2.92802516112667,22.030846602214915,DE (RMC),
point,RMC-7977 30 nM,-2.28679489568742,22.02726360176739,DE (RMC),
point,RMC-7977 30 nM,-1.59313037436972,22.024738718743514,DE (RMC),
point,RMC-7977 30 nM,-1.58984982432061,22.018788248647198,DE (RMC),
point,RMC-7977 30 nM,1.52402524769157,21.985436438129533,DE (RMC),
point,RMC-7977 30 nM,3.01211283231828,21.954794563934858,DE (RMC),
point,RMC-7977 30 nM,1.50179664891019,21.91920507097538,DE (RMC),
point,RMC-7977 30 nM,-2.05724365288493,21.891374562922806,DE (RMC),
point,RMC-7977 30 nM,-2.70746481070959,21.851085953122027,DE (RMC),
point,RMC-7977 30 nM,2.12106484502161,21.849572752175142,DE (RMC),
point,RMC-7977 30 nM,-2.6358917514262,21.847258924150683,DE (RMC),
point,RMC-7977 30 nM,-3.47590466081685,21.84464091762224,DE (RMC),
point,RMC-7977 30 nM,2.41780084287458,21.839181182283866,DE (RMC),
point,RMC-7977 30 nM,-1.98069931548031,21.780975515007267,DE (RMC),
point,RMC-7977 30 nM,2.61524379373419,21.774585417523255,DE (RMC),
point,RMC-7977 30 nM,-5.77160691756326,21.774585417523255,DE (RMC),
point,RMC-7977 30 nM,-1.33264334619078,21.763849719253447,DE (RMC),
point,RMC-7977 30 nM,-4.8585343770556,21.73880686618804,DE (RMC),
point,RMC-7977 30 nM,1.60287598176144,21.687768451677822,DE (RMC),
point,RMC-7977 30 nM,-3.87252054979264,21.666758438299226,DE (RMC),
point,RMC-7977 30 nM,-2.7808872229617,21.666758438299226,DE (RMC),
point,RMC-7977 30 nM,-3.36573864887543,21.64557503809755,DE (RMC),
point,RMC-7977 30 nM,-3.27865112396789,21.623914926053178,DE (RMC),
point,RMC-7977 30 nM,-1.93774590025271,21.590047183658818,DE (RMC),
point,RMC-7977 30 nM,-4.47771167057383,21.58239363278581,DE (RMC),
point,RMC-7977 30 nM,2.50521465868212,21.58239363278581,DE (RMC),
point,RMC-7977 30 nM,-2.07465992914388,21.579699687090837,DE (RMC),
point,RMC-7977 30 nM,3.49075118334941,21.54552013435266,DE (RMC),
point,RMC-7977 30 nM,1.67384651035546,21.526340864171548,DE (RMC),
point,RMC-7977 30 nM,-2.79259607362089,21.522593266313372,DE (RMC),
point,RMC-7977 30 nM,-3.34533558029287,21.51664303589207,DE (RMC),
point,RMC-7977 30 nM,3.4016300676452502,21.50285736272842,DE (RMC),
point,RMC-7977 30 nM,-1.57875322526027,21.49439367362924,DE (RMC),
point,RMC-7977 30 nM,-1.58010433662114,21.47875429153017,DE (RMC),
point,RMC-7977 30 nM,2.01100010255171,21.452933859944455,DE (RMC),
point,RMC-7977 30 nM,-4.65161822273022,21.406596914637696,DE (RMC),
point,RMC-7977 30 nM,-1.59329471073264,21.39853223931764,DE (RMC),
point,RMC-7977 30 nM,4.24751912069879,21.397743811938245,DE (RMC),
point,RMC-7977 30 nM,-1.29998573246488,21.390284232984065,DE (RMC),
point,RMC-7977 30 nM,1.65475452662601,21.375221576328716,DE (RMC),
point,RMC-7977 30 nM,-3.69703757317912,21.37305028766427,DE (RMC),
point,RMC-7977 30 nM,-4.94760707667127,21.364665759536834,DE (RMC),
point,RMC-7977 30 nM,-2.3449617705249,21.35795777074102,DE (RMC),
point,RMC-7977 30 nM,6.18212480897362,21.34631260110348,DE (RMC),
point,RMC-7977 30 nM,-6.34947907064726,21.34631260110348,DE (RMC),
point,RMC-7977 30 nM,-4.88884668923752,21.314830439454006,DE (RMC),
point,RMC-7977 30 nM,1.83036952455305,21.285995350544095,DE (RMC),
point,RMC-7977 30 nM,-1.43693035757234,21.285995350544095,DE (RMC),
point,RMC-7977 30 nM,-1.86817823749647,21.274671473002673,DE (RMC),
point,RMC-7977 30 nM,-2.73128842885334,21.27167862629741,DE (RMC),
point,RMC-7977 30 nM,-2.55624247737799,21.23520465980482,DE (RMC),
point,RMC-7977 30 nM,4.16025223395682,21.20444632270657,DE (RMC),
point,RMC-7977 30 nM,4.07877616674759,21.19911535324574,DE (RMC),
point,RMC-7977 30 nM,-1.85681151423849,21.19374303415337,DE (RMC),
point,RMC-7977 30 nM,1.87881470134681,21.17651669313777,DE (RMC),
point,RMC-7977 30 nM,1.34111828638442,21.174546410143716,DE (RMC),
point,RMC-7977 30 nM,1.2988872624274,21.172924509018056,DE (RMC),
point,RMC-7977 30 nM,-2.04254139222742,21.15800861937415,DE (RMC),
point,RMC-7977 30 nM,2.02366811601826,21.155481507310228,DE (RMC),
point,RMC-7977 30 nM,-4.75073090280855,21.150662587710737,DE (RMC),
point,RMC-7977 30 nM,-3.62804721381914,21.143389294592517,DE (RMC),
point,RMC-7977 30 nM,2.28099911730412,21.12116543831693,DE (RMC),
point,RMC-7977 30 nM,-2.32783530520735,21.120402452560416,DE (RMC),
point,RMC-7977 30 nM,1.3503299444916,21.09702557869298,DE (RMC),
point,RMC-7977 30 nM,2.74967813099362,21.091310022663535,DE (RMC),
point,RMC-7977 30 nM,2.41956275432912,21.081624043440303,DE (RMC),
point,RMC-7977 30 nM,-2.64628565405911,21.064505851831154,DE (RMC),
point,RMC-7977 30 nM,2.8874821287283,21.026916310560875,DE (RMC),
point,RMC-7977 30 nM,-3.04938138240942,21.015036374806822,DE (RMC),
point,RMC-7977 30 nM,1.60972124912852,21.010195334045548,DE (RMC),
point,RMC-7977 30 nM,-1.48591308587997,21.007525997893946,DE (RMC),
point,RMC-7977 30 nM,1.9570674486951,21.00643818015938,DE (RMC),
point,RMC-7977 30 nM,2.75307852381765,20.995755942001164,DE (RMC),
point,RMC-7977 30 nM,2.0800550670373,20.9608920059687,DE (RMC),
point,RMC-7977 30 nM,-3.91561840512907,20.933686162465516,DE (RMC),
point,RMC-7977 30 nM,-1.56337828382316,20.930206685805373,DE (RMC),
point,RMC-7977 30 nM,1.55243294465299,20.911440665043504,DE (RMC),
point,RMC-7977 30 nM,-1.29767637075659,20.87995672767669,DE (RMC),
point,RMC-7977 30 nM,-3.25750695165755,20.838715296831516,DE (RMC),
point,RMC-7977 30 nM,1.9268360026618,20.82477753149652,DE (RMC),
point,RMC-7977 30 nM,1.39199931298229,20.817910515385325,DE (RMC),
point,RMC-7977 30 nM,-2.8555280977144,20.79243087489827,DE (RMC),
point,RMC-7977 30 nM,1.49697461904763,20.78363747053223,DE (RMC),
point,RMC-7977 30 nM,-2.10996818884382,20.783179730459704,DE (RMC),
point,RMC-7977 30 nM,2.29713857888158,20.718248405144134,DE (RMC),
point,RMC-7977 30 nM,-3.20142443626445,20.71587207482301,DE (RMC),
point,RMC-7977 30 nM,5.62678475793637,20.71587207482301,DE (RMC),
point,RMC-7977 30 nM,-1.85503146976164,20.68452692477797,DE (RMC),
point,RMC-7977 30 nM,1.42243099620387,20.68082167672878,DE (RMC),
point,RMC-7977 30 nM,1.54340873470309,20.625999079753466,DE (RMC),
point,RMC-7977 30 nM,-3.60387285989809,20.616502297651724,DE (RMC),
point,RMC-7977 30 nM,-1.68139165302087,20.564892341003624,DE (RMC),
point,RMC-7977 30 nM,-4.1814774689129,20.54194054215565,DE (RMC),
point,RMC-7977 30 nM,2.1459475536522,20.50546081586909,DE (RMC),
point,RMC-7977 30 nM,-1.76343611969734,20.49978586845679,DE (RMC),
point,RMC-7977 30 nM,-2.04333348979732,20.46061868480152,DE (RMC),
point,RMC-7977 30 nM,1.44576212405894,20.43727496976517,DE (RMC),
point,RMC-7977 30 nM,-1.30138860252495,20.416610921969106,DE (RMC),
point,RMC-7977 30 nM,1.59675296678744,20.40955764389383,DE (RMC),
point,RMC-7977 30 nM,1.32579982729582,20.396264428335183,DE (RMC),
point,RMC-7977 30 nM,1.62133903790045,20.396264428335183,DE (RMC),
point,RMC-7977 30 nM,-1.70685613396062,20.385986839852603,DE (RMC),
point,RMC-7977 30 nM,-2.09002874596252,20.385919523928763,DE (RMC),
point,RMC-7977 30 nM,-4.77139887111404,20.379472716883203,DE (RMC),
point,RMC-7977 30 nM,-1.54591140062569,20.364355151820963,DE (RMC),
point,RMC-7977 30 nM,-2.07100323042459,20.35932936025453,DE (RMC),
point,RMC-7977 30 nM,-1.28525848470099,20.319866072502816,DE (RMC),
point,RMC-7977 30 nM,-1.58809830156219,20.319389763161613,DE (RMC),
point,RMC-7977 30 nM,3.68173382339228,20.318344481467708,DE (RMC),
point,RMC-7977 30 nM,1.86380031356471,20.2830762856808,DE (RMC),
point,RMC-7977 30 nM,1.83442465497944,20.27952939162397,DE (RMC),
point,RMC-7977 30 nM,1.76862981097325,20.275713193034676,DE (RMC),
point,RMC-7977 30 nM,-1.31386830480021,20.258152288501506,DE (RMC),
point,RMC-7977 30 nM,4.1285181267457,20.222864087323988,DE (RMC),
point,RMC-7977 30 nM,2.06241347165882,20.2031191166378,DE (RMC),
point,RMC-7977 30 nM,2.29992745505221,20.20085791356105,DE (RMC),
point,RMC-7977 30 nM,-2.16145094515276,20.196692542808197,DE (RMC),
point,RMC-7977 30 nM,1.71989068573564,20.19580557453536,DE (RMC),
point,RMC-7977 30 nM,1.68581243759073,20.150337484066387,DE (RMC),
point,RMC-7977 30 nM,-1.70864239337999,20.142010615011532,DE (RMC),
point,RMC-7977 30 nM,1.97906541854346,20.10977076685832,DE (RMC),
point,RMC-7977 30 nM,1.23513661209254,20.10376735672363,DE (RMC),
point,RMC-7977 30 nM,3.87885182337622,20.077368858504435,DE (RMC),
point,RMC-7977 30 nM,-2.79670207216937,20.07718617024871,DE (RMC),
point,RMC-7977 30 nM,4.75491809851305,20.06815869062144,DE (RMC),
point,RMC-7977 30 nM,1.39813927901425,20.051220846903202,DE (RMC),
point,RMC-7977 30 nM,1.50865629428639,20.030428058334785,DE (RMC),
point,RMC-7977 30 nM,-1.34253146636132,20.030428058334785,DE (RMC),
point,RMC-7977 30 nM,1.53786417716784,20.02374694940883,DE (RMC),
point,RMC-7977 30 nM,-2.43696770694526,20.01527212092149,DE (RMC),
point,RMC-7977 30 nM,-1.50285886552895,20.010438859374602,DE (RMC),
point,RMC-7977 30 nM,-1.5030221056433,20.010438859374602,DE (RMC),
point,RMC-7977 30 nM,1.32344335164085,20.005082352243893,DE (RMC),
point,RMC-7977 30 nM,1.8031875760693,19.99523489465044,DE (RMC),
point,RMC-7977 30 nM,-3.11923717847206,19.992386009701626,DE (RMC),
point,RMC-7977 30 nM,-5.23088201061772,19.985861702131967,DE (RMC),
point,RMC-7977 30 nM,-5.11751851249037,19.975461859738516,DE (RMC),
point,RMC-7977 30 nM,1.50742529076171,19.962391611974958,DE (RMC),
point,RMC-7977 30 nM,1.59342284725409,19.959643688121556,DE (RMC),
point,RMC-7977 30 nM,-4.30525958087496,19.920952091175188,DE (RMC),
point,RMC-7977 30 nM,-2.86759063857486,19.920211481672983,DE (RMC),
point,RMC-7977 30 nM,-1.49932555764304,19.920211481672983,DE (RMC),
point,RMC-7977 30 nM,1.37075203343583,19.89947039250369,DE (RMC),
point,RMC-7977 30 nM,-3.37365467418612,19.895231222965396,DE (RMC),
point,RMC-7977 30 nM,2.62817541713396,19.89113138945241,DE (RMC),
point,RMC-7977 30 nM,-2.75049678340089,19.890953130752088,DE (RMC),
point,RMC-7977 30 nM,1.25061784554613,19.879257512648312,DE (RMC),
point,RMC-7977 30 nM,-3.11032739492201,19.87634328997421,DE (RMC),
point,RMC-7977 30 nM,1.75294942477473,19.862772081726455,DE (RMC),
point,RMC-7977 30 nM,1.28434956191029,19.859339110168342,DE (RMC),
point,RMC-7977 30 nM,-3.59674064432605,19.853971653509863,DE (RMC),
point,RMC-7977 30 nM,2.51194535555804,19.851926920392582,DE (RMC),
point,RMC-7977 30 nM,1.87654219354601,19.850351651468706,DE (RMC),
point,RMC-7977 30 nM,-1.9755227962915,19.84979101153964,DE (RMC),
point,RMC-7977 30 nM,1.8005189672153,19.842001533415335,DE (RMC),
point,RMC-7977 30 nM,-2.04048021472223,19.82275115989815,DE (RMC),
point,RMC-7977 30 nM,2.60216134785689,19.81595615035255,DE (RMC),
point,RMC-7977 30 nM,-1.52358998033284,19.81595615035255,DE (RMC),
point,RMC-7977 30 nM,1.91717427774047,19.800165924561217,DE (RMC),
point,RMC-7977 30 nM,1.69066451359665,19.7809316430387,DE (RMC),
point,RMC-7977 30 nM,1.60370741405493,19.77885901515574,DE (RMC),
point,RMC-7977 30 nM,1.38820323112988,19.742840092800897,DE (RMC),
point,RMC-7977 30 nM,1.5346315994792,19.71676960612257,DE (RMC),
point,RMC-7977 30 nM,-3.01109366106916,19.71658761287895,DE (RMC),
point,RMC-7977 30 nM,-1.59462784240775,19.707153592349503,DE (RMC),
point,RMC-7977 30 nM,3.53576224212628,19.699255333421956,DE (RMC),
point,RMC-7977 30 nM,-2.77585752656119,19.67868857065482,DE (RMC),
point,RMC-7977 30 nM,-2.80977889163826,19.672053469185123,DE (RMC),
point,RMC-7977 30 nM,-2.28138108595516,19.664883053150177,DE (RMC),
point,RMC-7977 30 nM,-1.25983255414931,19.615434208882593,DE (RMC),
point,RMC-7977 30 nM,-1.46176547542682,19.60675605215045,DE (RMC),
point,RMC-7977 30 nM,1.20490077781311,19.588091000297403,DE (RMC),
point,RMC-7977 30 nM,-2.17126313799206,19.585564407883822,DE (RMC),
point,RMC-7977 30 nM,-2.06731980434005,19.5737106687504,DE (RMC),
point,RMC-7977 30 nM,-1.51687179111173,19.525367784323624,DE (RMC),
point,RMC-7977 30 nM,-2.81228030253316,19.51851519981736,DE (RMC),
point,RMC-7977 30 nM,-2.0408982189851,19.507606411405526,DE (RMC),
point,RMC-7977 30 nM,3.4986693225043,19.505340296064215,DE (RMC),
point,RMC-7977 30 nM,2.71926896054896,19.498927119090972,DE (RMC),
point,RMC-7977 30 nM,-1.26202940497155,19.484164163387423,DE (RMC),
point,RMC-7977 30 nM,-2.62858924267818,19.45453927095838,DE (RMC),
point,RMC-7977 30 nM,3.14629293380969,19.43468167735156,DE (RMC),
point,RMC-7977 30 nM,1.66990954432761,19.434427609725283,DE (RMC),
point,RMC-7977 30 nM,5.39373476202435,19.430156628407655,DE (RMC),
point,RMC-7977 30 nM,-1.91008195919164,19.429906567252022,DE (RMC),
point,RMC-7977 30 nM,1.74458776674293,19.419956546306217,DE (RMC),
point,RMC-7977 30 nM,1.29710421659041,19.401861176857125,DE (RMC),
point,RMC-7977 30 nM,-1.20868212651353,19.401688179376826,DE (RMC),
point,RMC-7977 30 nM,-2.53699901094326,19.38457230496047,DE (RMC),
point,RMC-7977 30 nM,-3.55743226873384,19.376042909577176,DE (RMC),
point,RMC-7977 30 nM,-2.17217711837041,19.35342958574432,DE (RMC),
point,RMC-7977 30 nM,1.50813101788363,19.35342958574432,DE (RMC),
point,RMC-7977 30 nM,1.4369578554195,19.352600417351447,DE (RMC),
point,RMC-7977 30 nM,-1.45029997751586,19.31878664500579,DE (RMC),
point,RMC-7977 30 nM,2.99840299753398,19.307330132884687,DE (RMC),
point,RMC-7977 30 nM,-1.84266421421674,19.307330132884687,DE (RMC),
point,RMC-7977 30 nM,-1.42189234302159,19.30269644844804,DE (RMC),
point,RMC-7977 30 nM,-1.69797836161001,19.29719817861889,DE (RMC),
point,RMC-7977 30 nM,1.64314928991644,19.286541262817096,DE (RMC),
point,RMC-7977 30 nM,1.36437109144041,19.283842020694998,DE (RMC),
point,RMC-7977 30 nM,-3.77875441573488,19.272560806638722,DE (RMC),
point,RMC-7977 30 nM,-2.13155940023328,19.269701017141433,DE (RMC),
point,RMC-7977 30 nM,-1.3042513322215,19.245681919335055,DE (RMC),
point,RMC-7977 30 nM,-4.27599201444638,19.244552460808478,DE (RMC),
point,RMC-7977 30 nM,3.62498605789811,19.22596168731956,DE (RMC),
point,RMC-7977 30 nM,1.19287544230058,19.22596168731956,DE (RMC),
point,RMC-7977 30 nM,1.66078182635084,19.2251252128948,DE (RMC),
point,RMC-7977 30 nM,-1.45068907849473,19.222557102063313,DE (RMC),
point,RMC-7977 30 nM,2.54489039320448,19.222557102063313,DE (RMC),
point,RMC-7977 30 nM,-1.75541556594335,19.22099542799829,DE (RMC),
point,RMC-7977 30 nM,-1.44650817014495,19.202566708693602,DE (RMC),
point,RMC-7977 30 nM,6.08953259618523,19.201193970930333,DE (RMC),
point,RMC-7977 30 nM,-1.30855093695475,19.1855940340404,DE (RMC),
point,RMC-7977 30 nM,-1.2097432023977,19.179699188761596,DE (RMC),
point,RMC-7977 30 nM,-1.24887338673214,19.179531828888663,DE (RMC),
point,RMC-7977 30 nM,1.14056254012734,19.176770200614836,DE (RMC),
point,RMC-7977 30 nM,3.62787690462396,19.16805623224001,DE (RMC),
point,RMC-7977 30 nM,1.36384634147862,19.143832854016836,DE (RMC),
point,RMC-7977 30 nM,1.55586708450844,19.138983482722832,DE (RMC),
point,RMC-7977 30 nM,-3.88069427660389,19.13721431666144,DE (RMC),
point,RMC-7977 30 nM,-1.95283071249617,19.121494628720903,DE (RMC),
point,RMC-7977 30 nM,1.55675538312963,19.121068634382677,DE (RMC),
point,RMC-7977 30 nM,1.31355233854267,19.102193658245497,DE (RMC),
point,RMC-7977 30 nM,3.30077509908395,19.08701135707311,DE (RMC),
point,RMC-7977 30 nM,-8.1793907219269,19.08253739635026,DE (RMC),
point,RMC-7977 30 nM,1.43829490305392,19.066508230372257,DE (RMC),
point,RMC-7977 30 nM,-1.25503964192156,19.057978361150894,DE (RMC),
point,RMC-7977 30 nM,1.47848768573296,19.05643075884372,DE (RMC),
point,RMC-7977 30 nM,1.44297783413078,19.030455936618573,DE (RMC),
point,RMC-7977 30 nM,-2.10714084728026,18.99716277937793,DE (RMC),
point,RMC-7977 30 nM,-2.95993926157786,18.99716277937793,DE (RMC),
point,RMC-7977 30 nM,1.63868938506382,18.977560719772022,DE (RMC),
point,RMC-7977 30 nM,-2.43223608782203,18.970700438551702,DE (RMC),
point,RMC-7977 30 nM,-1.71143435080609,18.92497883916969,DE (RMC),
point,RMC-7977 30 nM,2.0126904358037,18.90078640828974,DE (RMC),
point,RMC-7977 30 nM,2.94376379683302,18.8934240501648,DE (RMC),
point,RMC-7977 30 nM,1.24234913338436,18.893029452200395,DE (RMC),
point,RMC-7977 30 nM,1.23569005153851,18.88009961658049,DE (RMC),
point,RMC-7977 30 nM,-2.12741476274913,18.87958664529626,DE (RMC),
point,RMC-7977 30 nM,-2.48158758406471,18.87958664529626,DE (RMC),
point,RMC-7977 30 nM,3.31203635256271,18.87958664529626,DE (RMC),
point,RMC-7977 30 nM,-1.22838778890146,18.87126446376954,DE (RMC),
point,RMC-7977 30 nM,-4.17630955494058,18.85492321543592,DE (RMC),
point,RMC-7977 30 nM,-2.3148424049228,18.840933376065422,DE (RMC),
point,RMC-7977 30 nM,3.15284746533687,18.838073053507543,DE (RMC),
point,RMC-7977 30 nM,2.91544742201454,18.829025200569237,DE (RMC),
point,RMC-7977 30 nM,2.78197176899022,18.828077170809518,DE (RMC),
point,RMC-7977 30 nM,1.83501966716244,18.815158888115274,DE (RMC),
point,RMC-7977 30 nM,-2.49538608149806,18.808865845526448,DE (RMC),
point,RMC-7977 30 nM,-1.3611411574479,18.808287425876753,DE (RMC),
point,RMC-7977 30 nM,-1.66306675128954,18.797344885789826,DE (RMC),
point,RMC-7977 30 nM,-1.53560372122799,18.789416730021397,DE (RMC),
point,RMC-7977 30 nM,1.34101920042482,18.780005772861756,DE (RMC),
point,RMC-7977 30 nM,-2.49491612082439,18.753182427798645,DE (RMC),
point,RMC-7977 30 nM,3.01774803211101,18.75253552961419,DE (RMC),
point,RMC-7977 30 nM,1.95528938346039,18.730531904312976,DE (RMC),
point,RMC-7977 30 nM,1.5472434124521,18.721353882644593,DE (RMC),
point,RMC-7977 30 nM,1.85352396699932,18.715440184199046,DE (RMC),
point,RMC-7977 30 nM,-1.60172637016146,18.704637253051015,DE (RMC),
point,RMC-7977 30 nM,1.40720124361775,18.694218840929178,DE (RMC),
point,RMC-7977 30 nM,-1.35903893884138,18.690212775587195,DE (RMC),
point,RMC-7977 30 nM,-1.559560397528,18.673511399540175,DE (RMC),
point,RMC-7977 30 nM,-1.43263265822888,18.673382931169417,DE (RMC),
point,RMC-7977 30 nM,-3.24605660736798,18.665853996609634,DE (RMC),
point,RMC-7977 30 nM,-2.08729364626721,18.626754813121273,DE (RMC),
point,RMC-7977 30 nM,4.73513445972904,18.604895773564706,DE (RMC),
point,RMC-7977 30 nM,-1.26350467340758,18.599405780640847,DE (RMC),
point,RMC-7977 30 nM,-1.6181182965937,18.570779610057325,DE (RMC),
point,RMC-7977 30 nM,3.45589280724109,18.56698171607087,DE (RMC),
point,RMC-7977 30 nM,5.71561294846631,18.56588507419036,DE (RMC),
point,RMC-7977 30 nM,-1.28540237974597,18.550796667544954,DE (RMC),
point,RMC-7977 30 nM,1.28272138674085,18.548506084243773,DE (RMC),
point,RMC-7977 30 nM,4.54942795508793,18.54843289835116,DE (RMC),
point,RMC-7977 30 nM,-1.05832193768834,18.542974126899068,DE (RMC),
point,RMC-7977 30 nM,1.36731395157505,18.53726075103723,DE (RMC),
point,RMC-7977 30 nM,-1.61307159140057,18.53726075103723,DE (RMC),
point,RMC-7977 30 nM,2.029757688852,18.531905079573992,DE (RMC),
point,RMC-7977 30 nM,1.40808759667134,18.529027599146755,DE (RMC),
point,RMC-7977 30 nM,1.90539314238117,18.514948693495917,DE (RMC),
point,RMC-7977 30 nM,-1.42447369277584,18.51215592336109,DE (RMC),
point,RMC-7977 30 nM,1.2932966730588,18.51215592336109,DE (RMC),
point,RMC-7977 30 nM,-1.13903991545448,18.444768215446867,DE (RMC),
point,RMC-7977 30 nM,1.52966153340302,18.444768215446867,DE (RMC),
point,RMC-7977 30 nM,2.27440360513869,18.440325743782644,DE (RMC),
